LocalDateTime,DataValue
4/2/2018 0:00,0
4/3/2018 0:00,0
4/4/2018 0:00,0
4/5/2018 0:00,0
4/6/2018 0:00,0
4/7/2018 0:00,79.5
4/8/2018 0:00,0
4/9/2018 0:00,26.2
4/10/2018 0:00,52.6
4/11/2018 0:00,90.4
4/12/2018 0:00,25.7
4/13/2018 0:00,8.1
4/14/2018 0:00,59.4
4/15/2018 0:00,61.2
4/16/2018 0:00,69.1
4/17/2018 0:00,20.1
4/18/2018 0:00,10.2
4/19/2018 0:00,15.2
4/20/2018 0:00,10.2
4/21/2018 0:00,1.3
4/22/2018 0:00,10.9
4/23/2018 0:00,1.3
4/24/2018 0:00,26.4
4/25/2018 0:00,40.6
4/26/2018 0:00,28.2
4/27/2018 0:00,40.9
4/28/2018 0:00,0
4/29/2018 0:00,2.8
4/30/2018 0:00,0
5/1/2018 0:00,0.8
5/2/2018 0:00,1.3
5/3/2018 0:00,27.9
5/4/2018 0:00,0
5/5/2018 0:00,0
5/6/2018 0:00,1
5/7/2018 0:00,52.6
5/8/2018 0:00,86.4
5/9/2018 0:00,50.5
5/10/2018 0:00,16.5
5/11/2018 0:00,15.2
5/12/2018 0:00,0
5/13/2018 0:00,20.8
5/14/2018 0:00,5.1
5/15/2018 0:00,0.3
5/16/2018 0:00,1.3
5/17/2018 0:00,25.4
5/18/2018 0:00,2
5/19/2018 0:00,1.8
5/20/2018 0:00,30
5/21/2018 0:00,57.9
5/22/2018 0:00,22.1
5/23/2018 0:00,9.1
5/24/2018 0:00,11.7
5/25/2018 0:00,14.2
5/26/2018 0:00,13.2
5/27/2018 0:00,20.8
5/28/2018 0:00,2.8
5/29/2018 0:00,17.8
5/30/2018 0:00,51.8
5/31/2018 0:00,17.3
6/1/2018 0:00,14.7
6/2/2018 0:00,19.1
6/3/2018 0:00,10.2
6/4/2018 0:00,22.6
6/5/2018 0:00,27.7
6/6/2018 0:00,18
6/7/2018 0:00,0.3
6/8/2018 0:00,15.7
6/9/2018 0:00,22.9
6/10/2018 0:00,17.8
6/11/2018 0:00,2.3
6/12/2018 0:00,6.6
6/13/2018 0:00,6.1
6/14/2018 0:00,6.9
6/15/2018 0:00,3.6
6/16/2018 0:00,4.1
6/17/2018 0:00,0
6/18/2018 0:00,0
6/19/2018 0:00,1
6/20/2018 0:00,0
6/21/2018 0:00,1.5
6/22/2018 0:00,6.9
6/23/2018 0:00,41.1
6/24/2018 0:00,1.3
6/25/2018 0:00,42.4
6/26/2018 0:00,14.2
6/27/2018 0:00,67.6
6/28/2018 0:00,10.2
6/29/2018 0:00,20.3
6/30/2018 0:00,19.1
7/1/2018 0:00,0.5
7/2/2018 0:00,6.9
7/3/2018 0:00,22.9
7/4/2018 0:00,19.6
7/5/2018 0:00,16.8
7/6/2018 0:00,20.8
7/7/2018 0:00,38.4
7/8/2018 0:00,2.8
7/9/2018 0:00,1
7/10/2018 0:00,3
7/11/2018 0:00,8.1
7/12/2018 0:00,8.9
7/13/2018 0:00,0.8
7/14/2018 0:00,3.6
7/15/2018 0:00,26.7
7/16/2018 0:00,3
7/17/2018 0:00,5.8
7/18/2018 0:00,52.6
7/19/2018 0:00,19.6
7/20/2018 0:00,22.4
7/21/2018 0:00,17.8
7/22/2018 0:00,4.3
7/23/2018 0:00,3
7/24/2018 0:00,2.8
7/25/2018 0:00,7.1
7/26/2018 0:00,25.1
7/27/2018 0:00,1.8
7/28/2018 0:00,4.1
7/29/2018 0:00,5.8
7/30/2018 0:00,4.3
7/31/2018 0:00,25.4
8/1/2018 0:00,11.9
8/2/2018 0:00,8.1
8/3/2018 0:00,54.4
8/4/2018 0:00,31
8/5/2018 0:00,30.2
8/6/2018 0:00,4.8
8/7/2018 0:00,5.3
8/8/2018 0:00,1.3
8/9/2018 0:00,1.8
8/10/2018 0:00,90.9
8/11/2018 0:00,32.8
8/12/2018 0:00,12.2
8/13/2018 0:00,0
8/14/2018 0:00,0.5
8/15/2018 0:00,0.5
8/16/2018 0:00,55.9
8/17/2018 0:00,11.9
8/18/2018 0:00,4.1
8/19/2018 0:00,134.1
8/20/2018 0:00,8.1
8/21/2018 0:00,16.5
8/22/2018 0:00,5.3
8/23/2018 0:00,602
8/24/2018 0:00,299.7
8/25/2018 0:00,340.4
8/26/2018 0:00,71.6
8/27/2018 0:00,12.2
8/28/2018 0:00,43.9
8/29/2018 0:00,60.7
8/30/2018 0:00,9.9
8/31/2018 0:00,3.6
9/1/2018 0:00,0
9/2/2018 0:00,0
9/3/2018 0:00,1.5
9/4/2018 0:00,41.4
9/5/2018 0:00,6.6
9/6/2018 0:00,0.3
9/7/2018 0:00,3.6
9/8/2018 0:00,0
9/9/2018 0:00,0
9/10/2018 0:00,4.8
9/11/2018 0:00,0
9/12/2018 0:00,0
9/13/2018 0:00,74.2
9/14/2018 0:00,24.1
9/15/2018 0:00,41.9
9/16/2018 0:00,26.4
9/17/2018 0:00,5.6
9/18/2018 0:00,28.4
9/19/2018 0:00,2
9/20/2018 0:00,25.7
9/21/2018 0:00,0.5
9/22/2018 0:00,1.8
9/23/2018 0:00,0
9/24/2018 0:00,0
9/25/2018 0:00,21.3
9/26/2018 0:00,0
9/27/2018 0:00,0
9/28/2018 0:00,2.5
9/29/2018 0:00,16
9/30/2018 0:00,7.6
